,text,hs
10516,user user yg jadiin autis bahan bercandaan ',0
10517,wanti wanti orang pakai nama gereja katolik ',0
10518,asik ya . mati-matian dukung skrg dianggap siapa-siapa . udah bantuin kampanye saracen anies,1
10519,user telpon user .masnya pas pilkada kemarkn milih user ? nasibnya spt user . ? ? ?  ? ? ?,0
10520,kebangaan spirit juang timnas garuda mbok dirusak kesinisan komentator . nggak dengar suara komentator ya datanglah stadion . berteriaklah . orang-orang lho . orang cari duit disinisin . huu silit,0
10521,umat hindu dipermak tentara budha radikal ''teroris muslim rohingya '' !,1
10522,user user yaelah lu lihatnya film g30s pki trus rujukan \xf0\x9f\x98\x80\nlu baca buku manai sophiaan \njudulnya kehormatan yg berhak \n\nbiar lu melek politik suharto \nbanyakin baca posting gambar kartun biar nda,0
10523,user sarap tidur enak si wkwk ',0
10524,gua suka anime2 yg ceritanya perjanjian dg iblis nya ? # deathnote # tokyoghoul # nanatsunotaizai # blackbuttler # overlord # noragami ',0
10525,user user marah tah bang bilang etnis cina jgn kasi kesempatan memimpin indonesia ? ? ? cz watak aslinya menjajah ?,1
10526,user pengen eek kamar mandi kecoa ih aq takut \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad ',0
10527,"2.kalau pangkal 'radikal ' eslam konyol sontoloyo penjual pengibul agama kawanan guntur romlah , disitulah kualitas 'radikalnya ' . 'terorisme ' 'radikalisme ' inipun pengertiannya dikawinkan , terorisme dgn radi",1
10528,", persoalannya sederhana . ganjar pranowo membacakan ulang puisigus mus , ulama dikenal produktifitasnya penyair , acara a ? ? rosi : kandidat bicaraa ? ? maret . # percayaganjaryasin",0
10529,"percayalah bahawa manusia dunia diuji allah swt . \n\n\xe2\x80\xa2 kaya , diuji dgn sifat tamak.\n\xe2\x80\xa2 miskin , diuji dgn kesusahan.\n\npercayalah bahawa golongan lgbt diuji hebat kerana allah menguji n",0
10530,# catat ! terimakasih orang idiot membuka hatiku utk mengerti persahabatan ',0
10531,screenshot udh lupa kuposting \xf0\x9f\x98\xa5ada yg ketawa ga ? sirinya budek dengernya bunggus \xf0\x9f\x98\xb0 url,0
10532,user cebong is kepalanya = isi perutmya prof . ',1
10533,tamu jokowi tu .,0
10534,"user heran , setan iblis kabur takut kalo mendengar azhan , mahluk allah yg anteng denger azhan pura2 budek kupingnya , kalah setan iblis . '",0
10535,gue ngerasa gue ga sipit mata gue aja orang orang bilang gue sipit mata gue gabisa melotot ... ',0
10536,user lemah polisi ... hukum aja ... milih dibui kerja sosial ... mandiin singa buaya kebun binatang ... ',0
10537,"orang tionghoa pinggiran yg baik2 menyebar masyarakat kebawah , rata2 bahasa indonesia , tdk setuju dg tka rrc penamaan jalan rrc . pernikahan memakai adat didaerah ( bandung",0
10538,rt user : niikmat banget duo cogant abizz ngentot ... \n\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x92\xa6\xf0\x9f\x92\xa6\xf0\x9f\x92\xa6 url,0
10539,"hoax ala user yg menyihir 250juta rakyat indonesia , ; semoga rakyat indonesia tdk tertipu pilpres 2019 # 2019presidenbaru ; ; yuuuk user user nonton bareng video hoax ala jokowi ? ? ?",1
10540,"user pimen yen gawe ning slawi perek hotel grand dian ana toko matrial kue gone nyong , digawe bae pimen \xf0\x9f\x98\x86\xf0\x9f\x98\x86\xf0\x9f\x98\x86 2x9 m temboke wkwk '",0
10541,nisanjinan brengsek ketawa.\xf0\x9f\x98\xad ',0
10542,"user halaah ... gaduh org2 spt bpk , skr ya tenang lapak udah dikuasai , tinggal bagi2 kue gerombolan , kemaren kelaparan gk , maling susah . ; ; rakyat parah . ;",0
10543,kudu memberikan/menyantuni anak yatim piatu ya ndak orang/si anak yatim piatu golongan muslim . beragama kristen ; katolik ; hindu ; budha dll-nya ya disantuni.begitu nenurut aturan agama alloh . ',0
10544,pengusaha china ; : jk reklamasi pulau g dibatalkan . jokowi lengserkan,1
10545,"user tdk bermata sipit , beritanya biasa2 . keturunan udah pastikan tujuh musim disiarkan . '",0
10546,user yg menentang si cina kafir ahok kriminalisasi polisi dgn smua rekayasa hukum nya,1
10547,"usir depak cina amerika , komunisme , sekulerisme-liberalisme demokrasi , ganti hukum allah rasulnya ! [ gus syams ]",1
10548,user user user congor nya dedemit . ',1
10549,kemaren tuh masuk kelas tau tau temen sarangeul haetda-an edan sefamous lagu : '' ) ',0
10550,praktisi spiritual yg merujuk kitab tsb hyang widhi ( sebutan utk tuhan maha esa dlm agama hindu ) tdk dgn gusti allah . sesembahan leluhur tdk sebangsa jin yg tinggal awang-awang b,0
10551,ulat-ulat bangkai mati api padam . orang digarami api . ~ mrk 9 : 48-49 ',0
10552,user perbandingan fotonya jangn kek gni siiichhh ... .\xf0\x9f\x98\xb1 nyerem2in aj . # trauma dikejar bencong ! \xf0\x9f\x98\xa5 ',0
10553,"lo agama , coba lo berfikir lo tuhan/iblis . ulama arab bilang benci yahudi doktrin & amp ; berentet lo cicit , cucu , dll . kutukan or",0
10554,user user user golongan cebong kaum kampret kayak dirimu \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 ',1
10555,user apankah pengganti kafir 2k17 2k19 ? syiah ? jil ? komunis ? ',0
10556,"user setuju habiisssss , bu puan wapres jkw , # 2019gantipresiden",1
10557,user aseng banget huhuhu \xe2\x9d\xa4 ',0
10558,fifa siasat isu `suara monyet\xe2\x80\x99 aksi perancis-russia\nurl url,0
10559,"user user bang bong bang bong ... lupa ya udah 4 presidenmu kelompok cebong , udah 4 th nikmati kemajuan pembangunan cebong..kecuali keturunan onta wn jasirah '",1
10560,pemerintah korut melegalkan ganja ? pemerintahannya diktator komunis . legal in biar rakyat ga musingin pemimpinnya,1
10561,user user user user user user user user user user user ngak pake jilbab komunis.. ? ? ..knalpot aja pake saringan ... sbg org nu hrsnya jg mulutnya saringan ... ',1
10562,"menyediakan atlet official penonton suporter negara asing tamu-tamu , '' bambang jakarta , senin ( 2/7/2018 ) . # ayoindonesia # asiangameskita '",0
10563,user dasar ulama cebong . ',1
10564,usir cina pki nkri,1
10565,sdh nyata tuh anies sandi yg trlibat saracen url,1
10566,awas provokasi ... jokowi antek cina anti islam,1
10567,"solat berkiblat negeri kepunyaan orang arab , menyuruh dai bicara kebangsaan lukman ?",1
10568,rt user : dipaksa layanin kontol dosen\n\nurl,0
10569,"nemu tulisan . ; ; banking for non bank ; urusan bank indonesia urat nadi ekonomi bikin ngurut dada . sedih , sebel , nahan marah . salahkan professional perbankan . ...",0
10570,pengkhianatan uud 45 angket tu nya kesini.. ngena ... lengserkan jokowi,1
10571,"umat islam toleran , umat kristiani , budha , rindhu , cina , udah usir ... url",1
10572,bani : ( makan pisang ) `` kak han belom lho liat orang kepleset karna kulit pisang '' trus naroh kulit pisang lantai trus jalan pura-pura ga liat.\n '' licin kak han '' \nyha terserah\xf0\x9f\x98\xad ',0
10573,cc . user ; miss ann user ; mosok yg partai kalah yg ga partainya ? : - ) ; ajak follower mu yg ribuan..,1
10574,"gubernur jabar user mendampingi presiden republik indonesia , user meninjau pelaksanaan pembangunan bandara bijb kertajati user majalengka , selasa ( 17/04/18 ) . ; . ; cc : user user user user",0
10575,cinta yg sejati buta sekelilingmu . # eikichi [ gto ] ',0
10576,"user pers mendorong , penipuan islam dibuka indonesia bebas jerat islam ,",1
10577,user indonesia 99 % ganti presiden kopanye nang ruhut # 2019gantipresiden # 2019 .,0
10578,"user victor berkoar aj udh kyk kbakaran jenggot ! ! \ngmn klu viktor berulang kali berkoar sana-sini , masjid , jalanan sperti si banci user guru ? ? lgi viktor chat mesum ... bkin rusuh sedunia\ndasar munafik ! !",1
10579,"kriteria pemimpin yg layak dilantik dlm islam : ; 1 . shiddiq , jujur , bkn pendusta ; 2 . tabligh , tdk menyembunyikan kebenaran ; 3 . amanah , terpercaya , tdk khianat ; 4 . fathonah , cerdas , tdk ber-iq rendah ; : ; 1 . adil , taat aturan ; 2 . ilmu & amp ;",0
10580,user indonesia musibah umat islam tp berkah olang cina & amp ; kristen,1
10581,user berlindung allah godaan setan yg terkutuk . memohon allah islam mudah menyahlahkan orang . ',0
10582,"rilis survei elektabilitas calon walikota calon wakil walikota pilkada kota bogor 2018 , rabu 11 april 2018 12:00 wib , bertempat hotel royal padjajaran ( hall utama ) , jl , padjajaran no . 12 kota bogor user # rilischarta # pilkadakotabogo",0
10583,user user lu munafik ngaku golput panas dingin belain si kuli cina kejang2 liat orang kagum pemimpin yg karismatik yg plonga plongo\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 ',1
10584,"user parahnya tk aseng/asing ampe 10jt yg nusantara , ... \xf0\x9f\x98\xac '",0
10585,rt user yg cinta orba mengidolakan prabowo & amp ; hary tanoe : d,1
10586,alhamdulillahongkos haji turun dampak bank syariah,0
10587,"user hahaha mcm babi ayat , pandai berotak '",0
10588,rt user user kebesaran jiwa anies ? ? kebesaran ego ambisi . liat kampanyenya brutal 11 12 ama sandi,1
10589,kpk kalah . selayaknya bubarkan ! ! !,1
10590,user cina wni dukung prabowo langsung auto arab\xf0\x9f\x98\x85\xf0\x9f\x98\x86 ',0
10591,kebiadaban ahok cina kafir anak2 rakyat pribumi ibu2 islam digusur rumahnya kehidupannya,1
10592,user mengabdi utk kepentingan aseng ',0
10593,jokowi kalah dg demo . jokowi kalah dg rizieq . jokowi kalah dg fpi . lengserkan ! ! ... mending rusak negara ... bangsat ! !,1
10594,user user ohh rujukannya orang merah juga.. temamenan bareng pki.. gak kapok\xc2\xb2 begonya lu bong.. ',1
10595,"amoroso katamsi , pemeran presiden soeharto berpulang",0
10596,bamsoet : usulan pilkada dprd kpk,0
10597,"ane sih nonton aja gelar tiker , selonjoran ngopi a ? ? ; *mantaff",0
10598,"seandainya prabowo presiden konflik rohingya ? ga , ditipu prabowo",1
10599,"kena sanksi as , produksi alumunium rusia terancam menurun",0
10600,rt user user user maju mencebur mundur menjengkang dialami mukidi,1
10601,"user iya yg dlu diangkat ridwan kamil itu.. sedih banget ya \xf0\x9f\x98\xad liat monyet2nya loh ga tega..\n\nbtw yg kandang buaya kayanya inget deh , lumut dimana2 , trus kandangnya ga gitu \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8",0
10602,( ( ( katolik nusantara ) ) ) ',0
10603,"user kejadian 98 , sgt menyedihkan.. warga tionghoa yg sdh 28 thn menetap berbaur kampung , pdhl org kp , sdh berusaha melindungi\xe2\x80\x8b , ehh kejadian 98 lari terbirit-birit meninggal rumah temp",0
10604,"user wasuuu , cangkem po silit angel dicekel ki '",0
10605,"banu yahudi yg pergi menetap jazirah . terkhusus arab banu najjar , qurayza , nadir etc . '",0
10606,usul user bagus tampa user . . lengserkan user ... blegitu.. url,1
10607,"user gua mandi bye , nabung jamban '",0
10608,user ank udik yg dibelakang minggir gak ',1
10609,umat islam kecewa marah thdp rezim manusiawi krn ulama dikriminalisasi anti sampe kpnpun ... sikap gue saveustadalfian,1
10610,user boro boro cacat ',1
10611,rt user teruslah nuduh user pki jkw anti islam rkyt gk yg percaya.kl kampanye contohlah useruser user,1
10612,user malaysia butuh tenaga jongos indonesia . indonesia tdk pekerjaan utk rakyatnya . lapangan kerja rakyat utk rakyat china . otak lu dimana hoi pejabat bacot aja congor lu . ',1
10613,rt user : jilat kontol sampe tegang masukin memek ',0
10614,"user se-random-nya gue `` , pengen gereja '' ( sama2 kristen ) , `` kalo rambut botak botakin pake obat penumbuh rambut ? `` , `` kerja piston gimana ? '' . kalo gue lg random",0
10615,"user user user user lo nanya gw marah , sdh gw , gw marah krn si brengsek menghina agama gw juga.jgn salahkan gw kalo gw hina , yg junjungannya \xf0\x9f\x98\x89\nadilnya dmn ? anonymous ur",1
10616,user bejat bener bgst nyulik . ngelakuin manusia . iblis kali . hhhhh emosi gua anjer . ',1
10617,user user user gak picik picek ',1
10618,presiden user ; magis .. ;  ? ? ?,0
10619,"tetangga , udah perawan tua , lesbi nyinyir , rese '",0
10620,"alkohol haram penyalah gunaannya , agama ?",0
10621,"user user user aduh ... yah aja klo gitu , akuisisi tp bawa2 teman org asing , 51 % milik pemerintah donk ... '",0
10622,"user user menuduh gak konsisten sih . menuduh gus user liberal , komunis.\xf0\x9f\x98\x92 '",0
10623,rt user : goblok lo asli . url,1
10624,beliau salah ulama tokoh kharismatik populer kalimantan . ; # harakahislamiyah # harkis # yukngaji,0
10625,user user user eh cina setan numpang makan indonesia jg seenak nya,1
10626,user user user user user user user user namanya bani onta peminum ekstrak tinjah al urine onta user ... ngoaahahaa ',1
10627,yg 4 # asyikm3nang,0
10628,rt user : benda bodo baca ni ... korang golongan bijak pandai . bingai ni ... ... gitu beribu2\xe2\x80\xa6 ',0
10629,"subeyers aselik ga enak banget ya..\nada prestasi rezim , subeye dienyek , 10 taon ngapain aja ? kekurangan , subeye sasaran , sisaan rezimnya . , pejabat tuh prestasi , biar ga dienyek mulu ? \xf0\x9f\x98\x81 '",1
10630,user user aing lewih hayang seri nempo mnh . jalema tolol nu ngan ngmng sangenahna tampa mikir tah mnh ',1
10631,user cebong gk ngerti yg ginian.\notak aksesoris kepala nya.\n # 2019gantipresiden ',1
10632,"copas.\n\nyang nusantarakan islam user , freefort , newmont , indosat , aset2 negara ditangan asing . '",0
10633,"ahok bebas , ulama komando revolusi lengserkan jokowi _ berita islam jokowi memerintahkan kapolri ... url",1
10634,user ohiya maaf ya setan ',1
10635,"thn 80an lg majlis fatwa kebangsaan menetapkan umat islam haram terbabit dlm program zionis termasuklah kelab2 rotary , lion dsbnya",0
10636,user banci kaleng ... ',1
10637,dasar fans kampang ',1
10638,"user user user user user user user ilmu agama user ilmumu dg mudahnya kafir , diam kitab su",0
10639,user user duanya culun ',0
10640,user user partai kunyuk ',1
10641,biksu cabul melanggar ajaran budha ... muslim teroris sesuai ajaran islam url url,1
10642,user kebijakam pengembalian bebas kerumitan\n\xf0\x9f\x91\x89memberikan garansi merumitkan konsumen pengembalian barang cacat/rusak produksi konsumen 7 tanggal pembelian # hauzid # hauzminiquiz \nikut yuk @,0
10643,user emang opoo mba ? kismis ? qizmin ? nek nyebut eek tikus iku kismis\xf0\x9f\x98\x82 ',0
10644,user kacrut nih orang . ',1
10645,"mata nya belo banget coy , sipit yaallah diriku basah2an pas mos : ( tampang nya beda banget , byk dosa dah wkwk '",0
10646,user keren lagu nya bang ... ..,0
10647,"rt user : jisung ngga akting sok cool , lugas , keliatan udik , keliatan banget newbienya , keliatan banget ngga l\xe2\x80\xa6 '",1
10648,salah pengejawantahan agama candu . komunis coba ? ?,0
10649,ndakda yg salah usirdubesmyanmar cabutnobelsuukyi bedanya turunkan jokowi bubarkan dpr demo,1
10650,user pro yahudi ',0
10651,"user user user user duit haram , hasil gratifikasi/sogokan cukong\xc2\xb2 aseng reklamasi..\n\n # 2019gantipresiden '",1
10652,1 lo ! ! bajingan ',1
10653,user user emang sampah hina banget ... .apalagi sampahnya orang spt km ... .. ',1
10654,user user ekonomi smkn meroket kn,0
10655,user kecebong bajingan ',1
10656,orang indonesia dongo nya keliatan banget dijalanan . ga kasih jalan pemadam kebakaran . udah gitu manfaatin ambil jalur dibelakang pemadam . asli goblok . \xf0\x9f\x98\x91 ',1
10657,ayuh blok komunis . # teamrayarusia ',0
10658,say enakan jilmek memek mulus memek lebat bulunya bikin sensasi ? ',0
10659,user gede bacot gede cocot.emang andil.dasar mulutnya bedebah.kacung gerombolan jomblo akut sakit jiwa user ',1
10660,sadar ayah prabowo tokoh prri permesta ayah hilmi pks tokoh di/tii,1
10661,", ,terkurung dalm hati yyynng bisu , ,\n..sendrri terpikir , ,\n..ttntng lngkh yng bgittu paanjaang , ,\n..selalu buntu jaln tuk ... \n , , , \n.\n.\n # jenuh '",0
10662,user user bangsat keselek kentang gua wkwkwkwkw tolol lendir memek anjing ',1
10663,"\xe2\x80\x9cyang lihat bagus jambanisasi , membikin jamban-jamban keluarga 2 juta jamban 30 kk , 30 jamban . membangun sanitasi keluarga , kesehatan lingkungan ka",0
10664,komunis kau bangsat ... ! user segera.. url,1
10665,"ayo nu lanjutkan , lengserkan jokowi , gua bantu doa",1
10666,rt user kalah suara menyalahkan ... jaman jokowi oke dibilang mundur ... haha kampret !,1
10667,"user udah tau sipit , ngatain sipit . \xf0\x9f\x98\xa6 '",0
10668,"nyuciin piring org jijik krn mrk makannya ga bersih , tp gmn ya udh aturannya kyk gitu : ' ) sbnrnya ngelanggar tp ya ttp gua lakuin gitu : ' ) ''",0
10669,drpd pusing cari yg sdh hilang..mending urus lg surat dkp dr tni u/ prabowo.hahaha url,1
10670,"rt user : zaman , orang 'aman ' orang buta huruf budek , ndeso sing gak eruh opo-opo\xe2\x80\xa6 ''",0
10671,user user gue belom baca sampe mager asw mending vn kwkwkwkwkw ',0
10672,user user caplok ind beli saham 51 % seharga rp55t.diperlukan klariikasi . pelajaran brharga kdepan jngn prnh mudah kasi izin tambang pd asing . ',0
10673,user user aish sipit : ) \nmami main raket ama jin oppak ',0
10674,pengen bunuh gamau sakit ? ledakan bom nuklir aja . mahal sih ',0
10675,perhatian.. ! ! \nada kelompok menggarap film komedi trik meraih perhatian penonton peka.\n\nalhasil film lucu dimata orang . `` bom takjil '',0
10676,"user , gara2 bloon mah '",0
10677,user tenang aja panik khawatir.\n\npak jok nyiapin ribuan lapangan kerja kok\n\nribuan tka rrc\n\njadi selamat ber antri ria ya\n\nkikikikiki ',1
10678,rt user : prabowo subianto gagal maju prabowogagalmoveon url,1
10679,nggak sok2an pengen imam  ? ? ?,0
