,text,hs
5717,"pack zahle land stehe fur land kampfen wurde , ( wirtschaftsfluchtlinge ) , gerne pack ! ! ! lasse schublade stecken hetz medien ( bild , spiegel , ard ... . ) wahrheit verschonigen panik selbstjustiz verhindern ! ! ! hand hand fur land deutschen widerstand ! ! ! !",0
5718,raketenwissenschaftler ?,0
5719,d geturkt offensichtlich verkommen immer mehr bananenrepublik,0
5720,176000 likes ... 160000 mehr maaslos angewidert fahne schauender anzubieten .,0
5721,klar ! kleinen dorf gabs ne messerstecherei ! kam zeitung ! gesangsvereinsdirigent husten hat..dies gedruckt,0
5722,bericht schon lese `` wirklich fakten verheimlicht wurden `` ( ja schon lange wissen ! ) chefsache wei lachen heulen,0
5723,"schon lange gang gebe , wirklich nix neues ! !",0
5724,"polizei landersache . oberster dienstherr polizei innenminister , politische person bestimmt richtung . wer wundert uber bereinigte , beschonigende polizeiberichte presse gehen . gegenstuck herr wendt , vorsitzender dpolg .",0
5725,"uberrascht , soviel verheimlicht wer gesunden menschenverstand , uberlegt nachdenkt , medien weder links rechts manipulieren lat merkt schon schlimm politik daseuropa losung hat.das volk mu erheben religionen offentlichkeit strae gehen friedlich gandhi tat",0
5726,sogenannte bundesregierung verscharfung asylrechts beschlossen . leider vermisse entsprechende festlegung kriminelle asylbewerber anrecht asyl verwirkt sofort abgeschoben durfen . ware wichtigsten massnahmen schon spreu weizen trennen . vielleicht ware mal mehr platz unterkunften .,0
5727,"wiederholen , politik trojanische pferd land geholt , politik sicherheitskrafte schon bald mehr lage offentliche sicherheit gewahrleisten ! ! ! ! ! wirtschaftsfluchtlingen terror land kommen ! ! ! ! volk zug ! ! ! ! artikel 20 absatz 4 grundgesetzes fur bundesrepublik deutschland deutschen recht widerstand abhilfe moglich ordnung land aufrecht erhalten . bald fall ! ! ! seit wachsam steht zusammen fur deutschland . fur freiheit . fur recht ! ! ! ! !",0
5728,"`` raketenwissenschaftler '' kommt vielen schon nahe . komplizierten waffensystemen kennen garantiert besser , deutschen normalburger ! ?",0
5729,polizei -- -- `` freund helfer '' sicher verheimlichen `` freunde `` nix ?,0
5730,"reihen schlieen . systempolitiker uber gesamte , alte parteienlandschaft hinweg fest untergehakt immer lauter protestierenden volk kampf angesagt . stuck fur stuck verloren gegangenes terrain zuruckerobert mittlerweile unverhohlenen gewaltandrohungen schauprozessen . http : //www.metropolico.org/2015/10/24/nehmt-ihnen-die-macht-ueber-deutschland-weg/",0
5731,"zuwanderer-flut deutschland vorwiegend illegalen , kriminell agierenden zuwanderern lasst burokratischen registrierungsakten , moralischen appellen , hilfe-aufforderungen freiwillige , meinungsterror burger neuen schnell-gesetzen bewerkstelligen , minister mutti-regierung ab nachste woche asyl-anderungsgesetz tat umsetzen . schon gar lasst integration wild herein flutenden massen ordentlich organisieren , erstens nachsten 3 jahren flut ansteigen versorgungskapazitaten vollkommen ausgeschopft zweitens zuzug jahre bleiben . wer heute postuliert , `` schaffen '' redet handelt verantwortungslos  stopsel schlauchboot langst gezogen . zukunft lebt schon vorgestern . merkel vorsatzlich verschlafen , weggeleugnet , zeit missachtet , burger bewusst irre gefuhrt . http : //www.contra-magazin.com/2015/10/warum-der-zuwandererstrom-nicht-abebben-sondern-noch-wachsen-wird/",0
5732,"bjorn hocke ( afd ) hielt donnerstag munchen rede . darin gab ziel afd : neuwahlen nachsten jahr . hocke griff kanzlerin merkel scharf , csu , immer politischen handlungswillen vortausche . kanzlerpartei  rief hocke jubelnden saal . hocke , wegen auftritts talkschow gunther jauch  kritik geraten , ging darauf verdeutlicht botschaften , tv-auftritt aussenden . wer debatte bjorn hocke verfolgt , rede horen . darin klar , mediale darstellung oft verzerrt wurde . https : //www.youtube.com/watch ? v=dknjbwscb5o",0
5733,"fur ne damliche frage : verheimlicht polizei brisante straftaten ? ja sicher , idioten politik angewiesen nix sagen , se angst stimmung konnte kippen",1
5734,"fur ne damliche frage : verheimlicht polizei brisante straftaten ? ja sicher , idioten politik angewiesen nix sagen , se angst stimmung konnte kippen",1
5735,mal nachrichten nie horen bekommen dank unserer zensur . https : //m.youtube.com/watch ? v=xo6brgj-u24 & feature=youtu.be,0
5736,"bundestag wirkliche opposition gibt , unterstutzt ja merkel , ausdruck - diktatorin - zutreffend richtig !",0
5737,"`` schaffen ! '' - ostdeutsche glauben merkels aussage . 800.000 , million mehr fluchtlinge ? ungebrochene zustrom menschen krisengebieten verunsichert deutschen . minderheit bundesburger asylpolitik bundesregierung zufrieden . osten ablehnung gro . http : //www.mdr.de/mdr-info/asylumfrage100.html",0
5738,"urwaeldler wanderratten islam koennen demokratie leben . geht , gesehn ab ging bush ami 's denen demokratie bringen wollten . geist 4 , klaesslers , verlangen seit tag eins islam vollgepumpt worden , geht mehr raus koepfen . gut 1 % vielleicht mehr .",1
5739,"urwaeldler wanderratten islam koennen demokratie leben . geht , gesehn ab ging bush ami 's denen demokratie bringen wollten . geist 4 , klaesslers , verlangen seit tag eins islam vollgepumpt worden , geht mehr raus koepfen . gut 1 % vielleicht mehr .",1
5740,? 9 dreck stecken .,0
5741,uber 180.500 burger wehren bereits regierung -- -unterschreiben teilen -- -https : //www.change.org/p/wir-fordern-den-r % c3 % bccktritt-der-bundeskanzlerin-dr-a-merkel-und-sofortige-neuwahl-der-bundesregierung-resignation-of-the-german-chancellor-dr-a-merkel-and-immediate-reelection-of-the-german-government ? recruiter=377615820 & utm_source=share_petition & utm_medium=copylink,0
5742,deutschland kind erich mielkes spitze ... wunder niemand hoert sieht .,0
5743,"wehrlos invasion ausgesetzt . feinde innen auen , , , ,dieser bose enden , , , , , ,",0
5744,"viele bald enttauscht erkennen weltbild boden liegt . vielleicht fragen , antworten ergebnisse gefordert ...",0
5745,"fahimi : pegida-anhanger voller harte verfolgen spd fordert durchgreifen polizei verfassungsschutz fremdenfeindliche pegida-bewegung . pegida gebe versammlung angeblich besorgter wutburger , sagte spd-generalsekretarin yasmin fahimi augsburg . sei pegida gruppe biedermeierlicher brandstifter volksverhetzer . mussen vollen harte polizei verfassungsschutzes verfolgt werden.  deutschland gebe durchschnitt mittlerweile zwei anschlage tag fluchtlingsunterkunfte , sagte fahimi kleinen landesparteitag bayerischen spd . droht rechter terror wachsen , unterschatzen durfen. ",0
5746,'s schon erwahnt ... 176.000 tsd.. : d,0
5747,cem champ,0
5748,gegenzug jammern uberfordert . polizei freund helfer ? ? hilf hilft gott !,0
5749,oh ja ... mehr genug ... ..,0
5750,unternehmen merkel orden friedensnobelpreis bekommen fur mord volk !,0
5751,"polizisten verwandtschaft , arbeitet grostadt , meisten einsatze spezialtruppe eigentlich fur schwierige zugriffe ect . geplant entfallt mittlerweile einsatze asylbereich , schlagereien , diebstahl wohl fast nie freiweillig festnehmen lassen , beschimpfen verletzten zuerst angekommenden streifenbeamten , sodass daraus immer mehr sondereinsatze .",0
5752,fur merkels lieblinge gelten gesetze anscheinend ! wehe postest facebook mal wahrheit ! kommt groe kotzen ! ! ! !,0
5753,"polizei braucht selber bundeswehr . kontrolle uber situation erlangen . jemand gedanken kam burgerwehr einzurichten , wurde ganze blodsinnige aktion paranoid abgetan . ja wohl sooooo paranoid . : d",0
5754,"sagt bitte mal folgendes : syrien langer slowenien , sagen , fu kamen , warum massen menschen ? wer sagt denen , wen grenze ? ausweichen sollen , gewollt gesteuert , wem ? ?",0
5755,"klar , treiben versteckt freien lauf lassen , angebliche hetzer armen , hilfsbedurftigen menschen einschlagen . meinungsfreiheit , wohl oft zurecht angebracht realistisch , untebunden , freie berichterstattung . system fertig !",0
5756,ja ... . wissen ... .,0
5757,hast klatsche,1
5758,hast klatsche,1
5759,wer berichterstattung antifaradiodeutschland -ard - co. erlebt sowieso teil denken verschleierte polizeiberichte ja - denke offizielle zahlen fakten regierung kennen wurden pegida groeren platz dresden suchen ! !,0
5760,zufall nachrichten presse tatern reden einzugehen sei deutsche tater himmeljauchzend nachrichten aufgebauscht . grundsatzlich wohl ausgehen straftaten publik ausdrucklich deutschen schuhe geschoben `` auslandern '' verubt wurde .,0
5761,"recht darauf erfahren kriminell dankbaren neu burger wirklich , kinder schutzen .",0
5762,80 prozent straftaten herrschaften fallt pressesperre .,0
5763,"land geisteskranke regieren . kultur gleichzeitig mehrere verschiedene kulturen assimilieren einfach unmoglich , heute geklappt , massenzuwanderung ganz besonderen funktionieren .",1
5764,"land geisteskranke regieren . kultur gleichzeitig mehrere verschiedene kulturen assimilieren einfach unmoglich , heute geklappt , massenzuwanderung ganz besonderen funktionieren .",1
5765,wen wundert . uber jahrzehnte konnte jedet passenden `` keule '' einschlagen . schluss . `` pack '' schnauze gestrichen voll lat mehr verarschen .,0
5766,bestimmt passiert wen presse erwahnt personifierung,0
5767,zuviel denen macht dagegen zensiert.armes deutschland,0
5768,"schon lange bekannt , verheimlicht ! gott sei dank kommt mutige menschen immer ans licht !",0
5769,na logo,0
5770,"entwickelt diktatur , . dank fursten .",0
5771,"kleiner nebenverdienst fr . merkel ? ? ? ? waffen exportieren fr . merkel somit krieg , bzw . kriegsgefahr landern unterstutzen brauchen uber grosse anzahl fluchtlinge wundern . eigentlich ausfuhr waffen krisenregionen deutschem recht verboten . http : //www.finanznachrichten.de/nachrichten-2015-10/35349961-merkel-haelt-panzerlieferung-an-katar-fuer-vertretbar-gabriel-fuer-problematisch-015.htm",0
5772,"naturlich , erster linie eigenen volk ! gg artikel uber recht widerstand besten polizei umgesetzt !",0
5773,"nein , nein , sowas wurden korrupten verlogenen politiker nie !",1
5774,"nein , nein , sowas wurden korrupten verlogenen politiker nie !",1
5775,"verheimlichen , verdrehen , beschonigen verharmlosen ! neue trend ?",0
5776,verwundert wirklich . http : //www.t-online.de/nachrichten/deutschland/gesellschaft/id_75886788/wolfgang-schaeuble-cdu-bietet-angela-merkel-keinen-grossen-rueckhalt.html,0
5777,gehirnchirurge ? : ),0
5778,fordern misstrauensvotum herr sigmar gabriel - bitte facebook twitter teilen : https : //www.change.org/p/sofortige-amtsenthebung-herr-gabriel-herr-gabriel-handelt-unverantwortlich-und-wir-fordern-das-misstrauensvotum-gegen-herr-gabriel,0
5779,... einzelfall ... ?,0
5780,"http : //youtu.be/z2nfykahvzq . morderfahnen isis demonstrierten hannover 23.10.15 tausende radikaler muslime verschleierten frauen `` islamophobie '' , `` abschiebung fluchtlingen '' fur '' weltherrschaft islam '' . unterstutzt wurden rote fahne- tragern linksradikalen ecke . interessant , polizei tragen is- fahnen einschritt regierungstreuen medien ganze emporende angelegenheit totschwiegen .",0
5781,"bekannte arbeitet fluchtlingslager erzahlt sachen ja erfahre .donnerstag schlagen drei frauen , freitag verwustet fluchtling dusche warmes wasser , angesprochen darauf meinte , deutschland komme immer warm wasser fur dar sein.bei kleiderausgabe genannten kriegsfluchtlinge marken klamotten.bei tafel fangen schon deutschen essen fressen.bekommen schon dreimal tag partyservice fressen reicht immer ,",0
5782,ja,0
5783,`` neutrale berichterstattung '' : https : //m.facebook.com/story.php ? story_fbid=10153406557053591 & id=74865038590,0
5784,"na ja sogenannten westlichen freiheitlichen- demokratischen-rechtsstaat deutschland genau ehemaligen ddr besser schlechter.alles lugenpresse-medien berichtet regierenden genehmigen bisschen wahrheit entsprechend , geschont manipuliert eben regierungstreu !",1
5785,"na ja sogenannten westlichen freiheitlichen- demokratischen-rechtsstaat deutschland genau ehemaligen ddr besser schlechter.alles lugenpresse-medien berichtet regierenden genehmigen bisschen wahrheit entsprechend , geschont manipuliert eben regierungstreu !",1
5786,"erfahre mehr , zeitungen lesen medien hort . , einheimischen verdummt ja boses fluchtlingen `` umlauf '' kommt . groer sorge , wohngebiet dippoldiswalde , gleich neben gymnasium steht leere baracke , bald fluchtlinge einziehen . ja schon bald schutzenverein anmelden , berechtigt waffe tragen , notwehr benutzen wurde .",0
5787,gleiches recht fur ! ab heute straftater ! `` bankuberfallllllllllllllllllllllllll '',0
5788,ja,0
5789,"wer befehlsgewalt , polizei vorzuschreiben , veroffentlichen darf ? beschweren medien lugen presse nennt . polizei prugelknabe ,",0
5790,verheimlicht traurig wahr,0
5791,ja macht !,0
5792,"a.m iss grausame kopie a.h aktuellen ausgabe focous iss artikel abgedruckt vergleicht foto a.m a.h schaudert ... . bombe ( a.m ) wurde jahren scharf gemacht , iss bald frage zeit mehr , wann explosion kommt .",0
5793,kanzlerin ehemaligen ddr ueber zensur wundern,0
5794,", hetze . verheimlicht manipuliert . freunde , eingeladen fr . merkel .",0
5795,"gewerkschaft polizei ( gdp ) halt vorwurf fest , straftaten thuringer fluchtlingsunterkunften , , systematisch verschwiegen wurden , , 29 jahriger iraker ohrdruf fest genommen wurde sitzt untersuchungshaft . grund , iraker 4 jahriges kind schwer sexuell missbraucht . festnahme gab massiven widerstand ca . hundert asylanten polizei . minister poppenhager ( spd ) sagt , gabe schriftlichen anweisungen , kriminelle taten asylanten verschweigen . gdp , sagte darauf schriftlichen anweisungen rede . nachzulesen otz 10 . oktober 2015 .",0
5796,profil sagt ... ... . falscher beitrag hmmm ... .,0
5797,"straftaten halten grenzen , kurz , zeit bunter .",0
5798,"na logisch macht , `` oben `` ja angewiesen .",0
5799,nochmal denkender wei burger fur dumm verkaufen,0
5800,"sollten inzwischen gemerkt , medien verschweigen , lugen , falsch darstellen , manipulieren schwammig formulieren .",0
5801,"ja macht polizei anweisung oben berlin , stimmung kippt ! siehe fall freiberg straftater asylsuchender 2 x tag supermarkt uberfiel , polizei aufgenommen wurde , nachsten tag selben markt heimsuchte gestern erneut straffallig wurde geflitzt , kommt immer kleckerweise heraus , kotzt muslimischen invasoren land `` narrenfreiheit `` konnen mussen katz buckeln ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !",1
5802,"ja macht polizei anweisung oben berlin , stimmung kippt ! siehe fall freiberg straftater asylsuchender 2 x tag supermarkt uberfiel , polizei aufgenommen wurde , nachsten tag selben markt heimsuchte gestern erneut straffallig wurde geflitzt , kommt immer kleckerweise heraus , kotzt muslimischen invasoren land `` narrenfreiheit `` konnen mussen katz buckeln ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !",1
5803,"erfahrung neuen asylanten : ort unterwegs wirken fordernd , laut uberheblich . bekannten wurde iphone geklaut mutter zug bedroht !",0
5804,"seit merkel macht , entwickelte schleichend diktatorin . honnecker gelernt , schlimmer . vergleichen , koreanischen diktator .",0
5805,"ja , verheimlicht kriminalitat migranten , polizei anordnungen fur verheimlichungen befolgen .",0
5806,"deutschland plundern suoer-markte verlust staat bezahlt . ! ! heit , mussen bezahlen ! !",0
5807,"@ 5f85c50ffb6f999c , statistik inzwischen auerungen demonstration unterkunfte erfasst , kannst eigentlich arsch wischen .",0
5808,"naturlich statistiken verfalscht siehe armutsbericht , arbeitslosenzahlen u.sw . wer glaubt , mehr naiv . anarchie totalitar bekampft manipuliert balken biegen . kennen schon .",0
