,text,hs
4174,@ respuestavideos si peor diga feminazi chupapollas anormal dalas .,1
4175,empiezo sospechar traperos quieren competir youtubers ver grupo mas subnormal .,1
4176,@ tony_mgo si sabes pongo pa invitas aqui.. ahora pongo negra gilipolleces leo relacionadas educacion,0
4177,@ zooropina patriotismo ultraizquierda antirojigualda,0
4178,"@ nixarim favor . aparte , shibe negros mas bonitos .",0
4179,"@ hermanntertsch falla nunca mafioso mas criminal peor dictador , amantes animales . personas .",0
4180,"`` veo peli cine barrio '' cansinos entendeis rojo rojo verde verde , caso .",0
4181,@ roxtrifecosplay odio cafe parece caca meme luna pezon negra xddd,0
4182,"@ linkale_ madre mia , oye cosa importante , colores bonitos , representa cosas , putos nazis modernos",1
4183,oramas cree riesgo independentista desactiva adelanto electoral https : //t.co/h3nbpaikwf via @ eldiarioes,0
4184,subnormal dejado domingo,0
4185,punetero problema teneis romance genero ? odiar genero concreto caracteristicas estupido .,0
4186,esperanza aguirre : rechazan toros hacen ser antiespanoles . https : //t.co/ttjmwna7jb,0
4187,"# vacunoreposicion ( - ) . bajada macho frison hembra mamona color , muestra senas debilidad . resto , repite . https : //t.co/m3ccp0wpce",0
4188,casi pierdo tren soto subnormal,0
4189,@ blissy you ultimamente dva sirve altos niveles ? solo counter bastion enano asqueroso,0
4190,"@ acerotoledano34 @ quiquepeinado di si , rojo sera va iphone vez llevar recipie... https : //t.co/yhzhrwedc3",0
4191,"@ clarayeah @ nixarim verdad , llama fresa , rojo . verguenza . xd",0
4192,"@ muerteartistica feminazi , acabara ?",1
4193,mamon aleco hecho fregar nuevo,0
4194,pablo casado insulta patriotismo respeto institucional .,0
4195,llega dice pago cuantos dias vais dice ver subnormal,0
4196,@ enerio_dima claro aborrezco usar genero literario artificial . dentro puede meter sitio siempre .,0
4197,tercermundista q muera hombre mientras asfaltaba carretera 17:00 q hace . hijos puta ! https : //t.co/4pwlscgdfh,0
4198,"visto primer capi snowfall encantado . drogas , mafia , negros barrio..son 3 historias paralelas tipo ambiente",0
4199, queremos proteger monumento fascista sa feixina tambien democratas  https : //t.co/35vtgzqt8y,0
4200,# govern1oct @ junqueras : `` ciudadanos conscientes diferencias gobierno espanol catalan  https : //t.co/9skri3q3zr https : //t.co/qfqdkksere,0
4201,decir nigga siendo blanco decir maricon siendo hetero puaj,0
4202,"@ delav2003 buenas , so loca ! ! ! mierda notifica menciones ! hace mismo zandolove . : ( ( (",0
4203,oramas cree riesgo independentista desactiva adelanto electoral https : //t.co/orkj7psx4p,0
4204,"dalas subnormal querais , final va tener razon caso argos ...",0
4205,"@ kxxluuluu tranquila , cara subnormal sigues .",1
4206,"imaginais estan perros , pasado anos . mio hecho asco . mamon dice mirada",0
4207,"# canadarealep construyen casa sale cojones , venden droga , contribuyen pone digno gitano",1
4208,"@ alex_frigenti @ latitaale @ ndale59471155 @ monederojc llames fascista mierda companero familiares cunetas igual , ?",0
4209,"@ roleandobot hey , clase fiesta ? alcohol solo ve furcia ! https : //t.co/bts60eq3bc",0
4210,fachas verguenza . asociaciones victimas pp marchado homenaje congreso,0
4211,@ as_tomasroncero @ diarioas hicisteis ciudad hijo gran puta queremos nazis pais lastima estava pillare algun dia,1
4212,impresentable twitter destroza dentelladas rapero podemita hasel xr insultar hermana d miguel angel ... https : //t.co/aehx58giho,0
4213,"@ angelgaro_ @ salvameoficial felicidades , usar violencia genero , conseguir curro ... mas asco puedes dar ...",1
4214,@ berlustinho marta pascal conseguira sera llamar comunistas rojos cup .,0
4215,"@ gemmavannini mismo tenia q hacer gobierno , q q llegan + 90 % refugiados vienen aprovecharse estructuras",0
4216,pequenas llevabamos ahora miranos meo contigo importante guiriiii amo,0
4217,"molaria llamasen su**** ? pa****** ? normal llamen `` negra '' , `` negri '' negrata https : //t.co/cv3kzjss8s",0
4218,"enano bastardo , novela historica basada barroca vida enano corte aust - https : //t.co/1bnlygovcp & gt ; # libros",0
4219,"si dice blanco , dice negro , joder",0
4220,preparando martirologio causa independentista .,0
4221,retweeted safta ( @ safta1908 ) : dias blanco negro ... sonrie colores nueva ... https : //t.co/xp5r2lunef,0
4222,@ nenetorete triana mamona,0
4223,tatuaje perra paja loca https : //t.co/3rxacifz78 # recto # handjobs # amateur,0
4224,"@ alesyacrocodile @ focusings @ aliieen_ @ s0ymia 2013 dalas sabia retrasado , cojones ? !",1
4225,gemma nierga va deja @ la_ser gusta cebrian.a tope fachas borregos.ahora competir cope audiencia herrera https : //t.co/u8xd11qhn9,0
4226,@ nhh1551g @ pacomarhuenda @ krls si llamas facha convalidan primero merma .,0
4227,@ unkinki @ dorosdos hace tiempo llaman facha echo menos . crees descolorido piscina ?,0
4228,alguien suelta machistadas mierda racista mientras juegas quitan ganas jugar,0
4229,tras purga @ krls govern queda purificado charnegos https : //t.co/lhscpp88oq,0
4230,"nota mio hacer subnormal directo , grabando .",0
4231,"@ alitecarlito refieres equiparar victimas eta franquismo ? toda razon , comparables",0
4232,"si considerais feminismo pieza clave sociedad evolucione mejor , entendeis mierda machista .",1
4233,aumentandenuncias violencia genero # vitoriagasteiz unidad policia local bajo minimos # pierdevitoria @ elcorreo_alava https : //t.co/vecjxcsczr,0
4234,"jinx mola , loca , skins chulas waifu https : //t.co/pdq4daplcf",0
4235,@ tortiyacantabra dalas deje hacer subnormal,0
4236,arrimadas dice cambios generalitat  ultimos momentos proyecto separatista  https : //t.co/s0515bkrxe,0
4237,"@ lsanse hablo , hablo pelos burra . luego sera negra , parda blanca . burra ; )",0
4238,okupas casas . demas pagar gentuza ampara ley ?,0
4239,@ okdiario van dando cuenta fhurer podemita `` madame pompadour `` estorbo propio partido .,0
4240,"@ ninarev @ txellen1piu @ nafarrao civiles provienen carceles libanesas si campo refugiados controlado nusra , salen acuerdo hezbollah-nusra",0
4241,@ gateando amiga dice machete machote . tambien corazon palabra feminazi tatuada,0
4242,`` dos hijos ayudan refugiados morir ahogados mar '' https : //t.co/upjexq2kgp via @ epentretodos,0
4243,"gente : lunes : ( : lleva habiemdo lunes toda puta vida , quejas mas lunes corrupcion retrasado .",1
4244,"@ sinomedigas @ hikaryn_ encima discriminatorios , fin , heterofobia .",0
4245,"gente : viernes : julio subnormal cojones , deja celebrar viernes llorar putos lunes .",1
4246,"@ elazoteblanco1 , ilusionas aficion . encima venden mentiras exigen responsabilidades luego .",0
4247,hoy yolanda recordado temazo escuchabamos kako panchi encantara gran ... https : //t.co/zn5j6xf4at,0
4248,"@ anarcoanonima vas flipah ! jajajajajaja , puta subnormal cabeza encima fea xd gettho dices jajajaja casa pinipon ?",1
4249,"galgos perros caracter especial , sobretodo si sufrido traumas . espero mongolo cuide bien perro .",0
4250,"malos saben perfectamente estan haciendo mal , ahi esfuerzo destruir pruebas . nazis fallaron rojos .",0
4251,`` golpe fascista guerra civil pillaron sorpresa nadie vallecas '' lean @ droga_oporu https : //t.co/z99qzvcuvc,0
4252,"@ ryanlarocka denuncia va quedar , quedado senalado , aunque senalamiento si patriotismo honor .",0
4253,"@ jon_mcenroe @ raspatuit lgbti gente enferma , escandaliza podemita ducha . putos rojos",1
4254,"claro ! monsenor diego padron : constituyente impondra dictadura militar , socialista comunista https : //t.co/ay836k1kk5",0
4255,@ javiergcian123 @ macjuanma 36-39 ? plena guerra . iniciada fascistas gustaron resultados electorales .,0
4256,11:00 manana 14-07-2017 vamos dejar cosas claras huerfano politico = bastardo politico camuflen,0
4257,"@ rafa_hernando @ gppopular puede hablar miembro partido mas corrupto europa , fascista , maton discoteca .",1
4258,"envidia , negro palacio sucio sangre come carne vibora alimentar venenos",0
4259,@ jhon_bahn @ rvulgarin @ mashirafael @ bachitavicuna @ kevinhurlt @ fabriziorivasv1 falta cartel diga : '' subnormal '',0
4260,# nuevoenlabiblio promesas mentiras : negociaciones eta gobiernos espana ( 1976-2006 ) / luis ... https : //t.co/d7raxtkj7e,0
4261,@ h34rtbrok3n puton azul ... besame,0
4262,"@ eldiarioes halagos buenos modales siempre hacen bien , menos izquierdistas cultura odio .",1
4263,disfrutar viendo arde propio hermano ... selyse puta loca .,0
4264,esperando reacciones perroflautas # podemos https : //t.co/y7t4j9jqd3,1
4265,"bueno ahora cantando cosas modo `` maricon '' , `` puta '' viva voz",0
4266,"patrimonio , familia , importaria ir carcel . lastima ser independentista podria llegar conseller . # genial https : //t.co/g0yohr3duw",0
4267,grandes multimedia gringos azuzan golpe anti-trump https : //t.co/zjc49z7feb https : //t.co/fcwyla5b15,0
4268,directo | @ inesarrimadas tilda `` purga '' cambios : `` ultimos momentos proyecto separatista '' https : //t.co/el31w4mmdp,0
4269,@ macjuanma sera luego dentro na na espana sociologicamente sigue siendo franquista dudo mueva poca esperanza,0
4270,"bufones # espejoputrido manipulais # fachasypaletos tragan todas tradiciones folcloricas fascistas , @ jcfuertes ?",1
4271,@ yosanoaklko @ cirerart rojo pasaba acuerdo mierda angsty pa ser tan surreal,0
4272,@ dalasreview cono bloqueame subnormal ? ?,1
4273,@ pablo_iglesias_ @ shissa40 suma sigue ... esperes bueno facha diario .,0
4274,"miare tambien bastante subnormal , aunque justificao posible problema psicologico querer salir https : //t.co/wp4vnnznvp",0
4275,@ clobr96 preparado lista 4 `` palabras '' basicas catalan vaya bcn . t'estimo cervesa tinc gana vull follar,0
4276,"@ andresitoyeah @ abelm65 bonito espero ! ! propongo igual madrid , pierdo loca",0
4277,bajado regla creo voy llorar juro llegue pensar mala suerte podria embarazada subnormal,0
4278,"@ chviguria tranquila . subnormal , voy san fermin .",0
4279,argentina : brutal represion desalojar planta multinacional yanki pepsico florida ( videos ) https : //t.co/2nxsxtilzc,0
4280,"puta terraza alto edificio enorme vistas geniales , rico facha verdad xddd",0
4281,"@ zyklon_dunmodr @ genkirow @ stunlol2 @ lucianoowow mamarla moros espanolitos , verdaderos espanoles estan norte",1
4282,"paso antiguo regimen serie gobiernos liberales , sucedaneos ideologicos ( marxismos , totalitarismos , etc ) .",0
4283,"escofet cuelga ; 38 anos , cabello negro , ondulado brillante , ademanes energicos voz a... https : //t.co/zslfosgci2",0
4284,igual uso politico buscado asesinato politico . mas politico muertos incendio suicidio seguro .,0
4285,@ dewechsay claro moro bomba,0
4286,acaba pasar metro hace genero masculino cada vez mas asco,0
4287,"@ inma_porcel @ msshappiness socios ? omg vivimos mundo , pa aqui solo canis , si socios",0
4288,@ pmanglano dice hijo general franquista demas colocaos ...,0
4289,"levantado ganas deje culo rojo , sientas banco 5 tarde quemas culo .",0
4290,"@ blmarclynch pedazo subnormal , prefieres charlotte lana .",1
4291,"@ javiernavarrogt @ juanpantin1 vallekanos yonkis gitanos ! orgullosos barrio , podreis entender",1
4292,"ademas tela , mierda videos hace dedica soltar comentarios racistas , machistas , etc",0
4293,hoy vamos celebrar cumple @ nazaly_r voy vestir puton honor,0
4294,@ pacomarhuenda gracias seguir sumando adeptos causa independentista paquito https : //t.co/b86qv58upw,0
4295,"@ hispaniamagna refugiados , ilegales , inmigrantes , comunidades autonomas , ongs , okupas , gitanos caraduras , hucha van ntros ahorros ! !",1
4296,"garcia-page politico profesional , decir hace cargo.le da igual aliarse comunistas presidir corpus . https : //t.co/bz9pglzs03",0
4297,"africano independentista catalan , nuevo alcalde mallorca https : //t.co/s2qskhxtts quedaba ver",1
4298,@ intereconomia negro mierda asi madrid .,1
4299,@ ramrock @ hispaniafortius racistas antiblancos . defenderse barbaros .,0
4300,"@ masdeuno emulando profesor ... .. cuidadoooooooooooo , mayoria rotondas carga diablo ! ! ( caso , politico turno )",0
4301,@ maykaalma @ leyendagamesyt si andaluza recogido constitucion . aqui abajo encima 35 abrimos 14:00/15:00 ley . xd,0
4302,"ninato reido club toda aficion merece mas minima suerte , cierra salir . https : //t.co/xawg2wjxrn",0
4303,"dice datome , `` obradovic mas rojo tiempos muertos verano '' . brillante spot @ euroleague https : //t.co/mrocssge8b https : //t.co/udxi8khjzx",0
4304,"yolanda gonzalez , militante trotskista , asesinada fascistas transicion espanola https : //t.co/6nupl8c4cl",0
4305,@ powerofhorde santiiiiii venga necesitamos alguien pregunte gente si gusta musica negros pegue indios,1
4306,"@ fautentica @ jfalange joder pasado condenar franquismo dos dias , voy ponerme alarma",0
4307,@ nymeriasolo mr guiri detecta si camisetas gustan nina estrechez mangas .,0
4308,asi ejecutaban fachas llamaban libertad . si hace llaman terrorismo . org criminal # pp lleva pistola . https : //t.co/ypbewgqfea,1
4309,"@ curvydeseo imagino perra plan : loca eh , tiro ventana . pues ahora destrozo ...",0
4310,@ nixarim joder menudo mamon . entiendo perro ambos ?,0
4311,"yegua , loca , torta , sucia , desbocada . tiemble tierra pibas ganas .",0
4312,"si portada # elsuspirodelinfierno blanco negro impacta , color va matar ... increible sera # neonovedades",0
4313,"@ irokionizuka subnormal : ) debia importarme . imaginate , si rrss podria comunicarme gente , horror .",0
4314,"@ elpadrecorajede pues claro , disculpa aplicar # leymordaza encarcelar asesinar izquierda seguir franquismo",0
4315,@ atleti sera entrenador vaya cholo,0
4316,cule bien quiere anticatalanisa + homofobo + machista .,1
4317,"si fachas ciudad , venios coruna , cuatro solo toma serio https : //t.co/ikdrgzx5ul",0
4318,"@ dalasreview ser subnormal subir video haciendo postureo , fin ...",0
4319,"@ iratiprat @ ug_football bueno , decir serbios catolico ortodoxos '' ...",0
4320,@ lgtbnews @ rtve extrana ? si panda homofobos anticuados,0
4321,menudos hijos puta falsos fariseos corruptos ladrones opus dei franquista mierda q lavan miserias/maldades iglesia https : //t.co/irf0yuumt1,1
4322,"inmigrantes , refugiados guerras expolio recursos occidente .",0
4323,hoy `` chopy pone fino '' - frances : tortilla francesa + guarrilla + tomate . asi termina bien semana . https : //t.co/heiz4snlgn,0
4324,"hijo puta ojala mueras , gitano , feo https : //t.co/uy8kpq3fmz",1
4325,llamamiento ciudadania andaluza motivo dl 81 aniversario dl golpe fascista dl 18 julio 1936 https : //t.co/zmccshwvds https : //t.co/tckeovhjkl,0
4326,puigdemont ultimando reestructuracion govern catalan . claves crisis https : //t.co/0ios5dkbmm https : //t.co/zpvuinub4y,0
4327,"@ egn10 picado mosquito produce veneno hace cada vez mas facha , explicacion encuentro",0
4328,acabo escuchar @ ondacero_es  podemita  venezuela . chupito . joder linea editorial .,0
4329,solo ejemplos si entrais web nike asi . si hecho diseno malaga quejariamos rojo claro,0
4330,"@ candeliano @ polixos ah , lado legalidad ser democrata , ser fascista . creo reves .",0
4331,"@ magdalenaproust -jo , tia , fascistas comen cuberteria oro +si , tia , ser facha , -me encanta kopi luwak +ya digo ... https : //t.co/nhtnu3drji",0
4332,"# whoopigoldberg `` si gana hijo puta , muevo negro culo africa '' amenaza si ganaba trump . imaginan vive whoopi ?",0
4333,subnormal cree hacker ; seguiras siendo idiota toda vida https : //t.co/4rvyeqaxe3,0
4334,"emiliano va perroflautas , podia unirse banda mia , perfectamente organizada financiada . # pageconpodemos",0
4335,@ krls @ gabrielrufian @ joantarda si quereis llamais facha espanolista,0
4336,ojala vernos dia hacer monguer https : //t.co/kdyolsxp0p,0
4337,sumese : - tarado . https : //t.co/o3ujmjfsmo,0
4338,"patriotismo da asco , final consiste darlo pais pais hara nunca . lavado cerebro .",0
4339,"@ nega_maiz obrero mato capitalismo , pedazo subnormal ? puta escoria blanqueadora . vete perderte cruce pueblo , payaso .",1
